NAME,KEYWORD,S,BETX,ALFX,MUX,BETY,ALFY,MUY,X,PX,Y,PY,T,PT,DX,DPX,DY,DPY,WX,PHIX,DMUX,WY,PHIY,DMUY,DDX,DDPX,DDY,DDPY,R11,R12,R21,R22,ENERGY,L,ANGLE,K0L,K0SL,K1L,K1SL,K2L,K2SL,K3L,K3SL,K4L,K4SL,K5L,K5SL,K6L,K6SL,K7L,K7SL,K8L,K8SL,K9L,K9SL,K10L,K10SL,K11L,K11SL,K12L,K12SL,K13L,K13SL,K14L,K14SL,K15L,K15SL,K16L,K16SL,K17L,K17SL,K18L,K18SL,K19L,K19SL,K20L,K20SL,KSI,HKICK,VKICK,TILT,E1,E2,H1,H2,HGAP,FINT,FINTX,VOLT,LAG,FREQ,HARMON,SLOT_ID,ASSEMBLY_ID,MECH_SEP,V_POS,BBCHARGE,XMA,YMA,SIGX,SIGY,LRAD,PARENT,COMMENTS,RE11,RE12,RE13,RE14,RE15,RE16,RE21,RE22,RE23,RE24,RE25,RE26,RE31,RE32,RE33,RE34,RE35,RE36,RE41,RE42,RE43,RE44,RE45,RE46,RE51,RE52,RE53,RE54,RE55,RE56,RE61,RE62,RE63,RE64,RE65,RE66,KMAX,KMIN,CALIB,POLARITY,ALFA,BETA11,BETA12,BETA13,BETA21,BETA22,BETA23,BETA31,BETA32,BETA33,ALFA11,ALFA12,ALFA13,ALFA21,ALFA22,ALFA23,ALFA31,ALFA32,ALFA33,GAMA11,GAMA12,GAMA13,GAMA21,GAMA22,GAMA23,GAMA31,GAMA32,GAMA33,BETA11P,BETA12P,BETA13P,BETA21P,BETA22P,BETA23P,BETA31P,BETA32P,BETA33P,ALFA11P,ALFA12P,ALFA13P,ALFA21P,ALFA22P,ALFA23P,ALFA31P,ALFA32P,ALFA33P,GAMA11P,GAMA12P,GAMA13P,GAMA21P,GAMA22P,GAMA23P,GAMA31P,GAMA32P,GAMA33P,DISP1,DISP2,DISP3,DISP4,DISP1P,DISP2P,DISP3P,DISP4P,DISP1P2,DISP2P2,DISP3P2,DISP4P2,DISP1P3,DISP2P3,DISP3P3,DISP4P3,MU1,MU2,MU3,SIG11,SIG12,SIG13,SIG14,SIG15,SIG16,SIG21,SIG22,SIG23,SIG24,SIG25,SIG26,SIG31,SIG32,SIG33,SIG34,SIG35,SIG36,SIG41,SIG42,SIG43,SIG44,SIG45,SIG46,SIG51,SIG52,SIG53,SIG54,SIG55,SIG56,SIG61,SIG62,SIG63,SIG64,SIG65,SIG66,N1
"DIBPM","DRIFT",189.145,9.385334074,-3.086814839,4.323499999,7.775428221,2.898868121,4.322443973,0,0,0,0,0,0,4.348067608,1.221312071,0,0,24.73422073,7.010981854,0.0002580055521,25.28455507,7.390729423,0.1749282592,56.90024208,23.23556343,0,0,-0,-0,-0,-0,298.7070812,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04987253363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.385334074e-06,3.086814839e-06,0,0,1.817190416e-06,0,3.086814839e-06,1.121795534e-06,0,0,1.068518309e-06,0,0,0,7.775428221e-06,-2.898868121e-06,0,0,0,0,-2.898868121e-06,1.209378585e-06,0,0,1.817190416e-06,1.068518309e-06,0,0,2.432557955e-06,0,0,0,0,0,0,0,0
"O4","DRIFT",189.41,11.10012403,-3.384090655,4.327632624,6.323956728,2.578382796,4.328460043,0,0,0,0,0,0,4.671715306,1.221312071,0,0,24.49343253,7.01735933,-0.1063241325,24.88655782,7.403330615,0.2876180311,62.64566267,23.23556343,0,0,-0,-0,-0,-0,298.7070812,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04986210964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.110012403e-05,3.384090655e-06,0,0,2.100347768e-06,0,3.384090655e-06,1.121795534e-06,0,0,1.068518309e-06,0,0,0,6.323956728e-06,-2.578382796e-06,0,0,0,0,-2.578382796e-06,1.209378585e-06,0,0,2.100347768e-06,1.068518309e-06,0,0,2.432557955e-06,0,0,0,0,0,0,0,0
"QF","QUADRUPOLE",189.88,12.21546534,1.15855335,4.333862712,5.113641092,0.1529640794,4.342038094,0,0,0,0,0,0,4.804565253,-0.6646976572,0,0,24.35940709,7.029180865,-0.2645428089,24.59279832,7.430164038,0.5603510841,67.39707192,-2.608433808,0,0,-0,-0,-0,-0,298.7070812,0.47,0,0,0,0.3919195619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUADRUPOLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04933392208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221546534e-05,-1.15855335e-06,0,0,2.396781817e-06,0,-1.15855335e-06,1.917443011e-07,0,0,1.734804199e-07,0,0,0,5.113641092e-06,-1.529640794e-07,0,0,0,0,-1.529640794e-07,2.001309813e-07,0,0,2.396781817e-06,1.734804199e-07,0,0,2.432557955e-06,0,0,0,0,0,0,0,0
"O2","DRIFT",190.83,10.18726321,0.9763962641,4.347432914,5.003627552,-0.03716035281,4.372107364,0,0,0,0,0,0,4.173102478,-0.6646976572,0,0,24.57889657,7.055834721,-0.6017584916,24.62659284,7.488752667,1.234153022,65.72291231,-2.608433808,0,0,-0,-0,-0,-0,298.7070812,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04935426012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018726321e-05,-9.763962641e-07,0,0,2.561588216e-06,0,-9.763962641e-07,1.917443011e-07,0,0,1.734804199e-07,0,0,0,5.003627552e-06,3.716035281e-08,0,0,0,0,3.716035281e-08,2.001309813e-07,0,0,2.561588216e-06,1.734804199e-07,0,0,2.432557955e-06,0,0,0,0,0,0,0,0
"BH","SBEND",193.03,6.632575026,0.6260600277,4.39037344,6.140045564,-0.4796105419,4.437066485,0,0,0,0,0,0,2.88490283,-0.5039839827,0,0,24.92814932,7.142070168,-1.498535109,24.52866158,7.616262919,2.637775814,60.42246842,-3.393499163,0,0,-0,-0,-0,-0,298.7070812,2.2,0.1570796327,0.1570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SBEND","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04944039438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.632575026e-06,-6.260600277e-07,0,0,1.451896963e-06,0,-6.260600277e-07,2.098658745e-07,0,0,3.134745161e-07,0,0,0,6.140045564e-06,4.796105419e-07,0,0,0,0,4.796105419e-07,2.003285251e-07,0,0,1.451896963e-06,3.134745161e-07,0,0,1.664037472e-06,0,0,0,0,0,0,0,0
"O3","DRIFT",193.73,5.858925266,0.4791539155,4.408283006,6.9096613,-0.6198405095,4.454203831,0,0,0,0,0,0,2.532114042,-0.5039839827,0,0,25.0974289,7.177383543,-1.761505902,24.55842148,7.649396223,2.897849293,58.49611936,-3.393499163,0,0,-0,-0,-0,-0,298.7070812,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04945175694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.858925266e-06,-4.791539155e-07,0,0,1.671329125e-06,0,-4.791539155e-07,2.098658745e-07,0,0,3.134745161e-07,0,0,0,6.9096613e-06,6.198405095e-07,0,0,0,0,6.198405095e-07,2.003285251e-07,0,0,1.671329125e-06,3.134745161e-07,0,0,1.664037472e-06,0,0,0,0,0,0,0,0
"BH","SBEND",195.93,4.649203018,0.06618984643,4.477231979,10.61351002,-1.064435164,4.495554448,0,0,0,0,0,0,1.616235563,-0.3269201127,0,0,25.59239308,7.314554363,-1.879122487,24.60125032,7.729698145,3.223306353,51.2957779,-4.073489153,0,0,-0,-0,-0,-0,298.7070812,2.2,0.1570796327,0.1570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SBEND","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04953044141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.649203018e-06,-6.618984643e-08,0,0,1.397186815e-06,0,-6.618984643e-08,2.160329613e-07,0,0,3.515492214e-07,0,0,0,1.061351002e-05,1.064435164e-06,0,0,0,0,1.064435164e-06,2.00972366e-07,0,0,1.397186815e-06,3.515492214e-07,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"O2","DRIFT",196.88,4.718412058,-0.1390414668,4.509739241,12.81731439,-1.255358912,4.508532128,0,0,0,0,0,0,1.305661456,-0.3269201127,0,0,25.81712035,7.378743871,-1.446728266,24.64829874,7.754112356,3.222960572,47.82132423,-4.073489153,0,0,-0,-0,-0,-0,298.7070812,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04954044433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.718412058e-06,1.390414668e-07,0,0,1.731158575e-06,0,1.390414668e-07,2.160329613e-07,0,0,3.515492214e-07,0,0,0,1.281731439e-05,1.255358912e-06,0,0,0,0,1.255358912e-06,2.00972366e-07,0,0,1.731158575e-06,3.515492214e-07,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"QD","QUADRUPOLE",197.35,5.863447266,-2.448355651,4.524432455,11.62874736,3.6233334,4.514469937,0,0,0,0,0,0,1.272110758,0.1819160703,0,0,25.98870731,7.409635057,-1.167013176,24.78978559,7.766703728,3.206033531,50.46985724,15.33853133,0,0,-0,-0,-0,-0,298.7070812,0.47,0,0,0,-0.4009681338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUADRUPOLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04968287294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.863447266e-06,2.448355651e-06,0,0,2.067326196e-06,0,2.448355651e-06,1.192889622e-06,0,0,1.101346462e-06,0,0,0,1.162874736e-05,-3.6233334e-06,0,0,0,0,-3.6233334e-06,1.214967055e-06,0,0,2.067326196e-06,1.101346462e-06,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"O4","DRIFT",197.615,7.244846435,-2.764471401,4.530905291,9.793701719,3.30136713,4.518422427,0,0,0,0,0,0,1.320318517,0.1819160703,0,0,26.07467763,7.42498428,-1.029076899,25.1623059,7.775697947,3.187871703,54.47319954,15.33853133,0,0,-0,-0,-0,-0,298.7070812,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04968132027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.244846435e-06,2.764471401e-06,0,0,2.359183008e-06,0,2.764471401e-06,1.192889622e-06,0,0,1.101346462e-06,0,0,0,9.793701719e-06,-3.30136713e-06,0,0,0,0,-3.30136713e-06,1.214967055e-06,0,0,2.359183008e-06,1.101346462e-06,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"DIBPM","DRIFT",197.775,8.160015258,-2.955333741,4.534217452,8.768367394,3.106972402,4.521170504,0,0,0,0,0,0,1.349425088,0.1819160703,0,0,26.12944804,7.43305195,-0.9553091547,25.38778101,7.781836261,3.171882078,56.89031186,15.33853133,0,0,-0,-0,-0,-0,298.7070812,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04968038281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160015258e-06,2.955333741e-06,0,0,2.535398442e-06,0,2.955333741e-06,1.192889622e-06,0,0,1.101346462e-06,0,0,0,8.768367394e-06,-3.106972402e-06,0,0,0,0,-3.106972402e-06,1.214967055e-06,0,0,2.535398442e-06,1.101346462e-06,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"IBPM","MONITOR",197.775,8.160015258,-2.955333741,4.534217452,8.768367394,3.106972402,4.521170504,0,0,0,0,0,0,1.349425088,0.1819160703,0,0,26.12944804,7.43305195,-0.9553091547,25.38778101,7.781836261,3.171882078,56.89031186,15.33853133,0,0,-0,-0,-0,-0,298.7070812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MONITOR","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04968038281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160015258e-06,2.955333741e-06,0,0,2.535398442e-06,0,2.955333741e-06,1.192889622e-06,0,0,1.101346462e-06,0,0,0,8.768367394e-06,-3.106972402e-06,0,0,0,0,-3.106972402e-06,1.214967055e-06,0,0,2.535398442e-06,1.101346462e-06,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"XY_COR","KICKER",197.775,8.160015258,-2.955333741,4.534217452,8.768367394,3.106972402,4.521170504,0,0,0,0,0,0,1.349425088,0.1819160703,0,0,26.12944804,7.43305195,-0.9553091547,25.38778101,7.781836261,3.171882078,56.89031186,15.33853133,0,0,-0,-0,-0,-0,298.7070812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KICKER","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04968038281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.160015258e-06,2.955333741e-06,0,0,2.535398442e-06,0,2.955333741e-06,1.192889622e-06,0,0,1.101346462e-06,0,0,0,8.768367394e-06,-3.106972402e-06,0,0,0,0,-3.106972402e-06,1.214967055e-06,0,0,2.535398442e-06,1.101346462e-06,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"DIBPM","DRIFT",197.935,9.136260029,-3.14619608,4.537166862,7.805239382,2.912577673,4.52424883,0,0,0,0,0,0,1.378531659,0.1819160703,0,0,26.18635833,7.440387965,-0.8879420672,25.61366214,7.788623759,3.15072257,59.30742419,15.33853133,0,0,-0,-0,-0,-0,298.7070812,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04967944535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.136260029e-06,3.14619608e-06,0,0,2.711613876e-06,0,3.14619608e-06,1.192889622e-06,0,0,1.101346462e-06,0,0,0,7.805239382e-06,-2.912577673e-06,0,0,0,0,-2.912577673e-06,1.214967055e-06,0,0,2.711613876e-06,1.101346462e-06,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"O4","DRIFT",198.2,10.88751463,-3.46231183,4.541396163,6.346894276,2.590611404,4.530242529,0,0,0,0,0,0,1.426739418,0.1819160703,0,0,26.28528564,7.451212858,-0.7887736693,25.9886425,7.80163184,3.099796926,63.31076649,15.33853133,0,0,-0,-0,-0,-0,298.7070812,0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04967789268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088751463e-05,3.46231183e-06,0,0,3.003470688e-06,0,3.46231183e-06,1.192889622e-06,0,0,1.101346462e-06,0,0,0,6.346894276e-06,-2.590611404e-06,0,0,0,0,-2.590611404e-06,1.214967055e-06,0,0,3.003470688e-06,1.101346462e-06,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"QF","QUADRUPOLE",198.67,12.11926192,1.004499572,4.547711749,5.129422442,0.1568850272,4.543775048,0,0,0,0,0,0,1.380239612,-0.3767408546,0,0,26.37883313,7.464820981,-0.6360768622,26.19767671,7.830004071,2.940211791,64.61848961,-10.11133839,0,0,-0,-0,-0,-0,298.7070812,0.47,0,0,0,0.3919195619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QUADRUPOLE","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04952420278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211926192e-05,-1.004499572e-06,0,0,3.232955011e-06,0,-1.004499572e-06,1.657707708e-07,0,0,-1.398535495e-07,0,0,0,5.129422442e-06,-1.568850272e-07,0,0,0,0,-1.568850272e-07,1.997521014e-07,0,0,3.232955011e-06,-1.398535495e-07,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"O2","DRIFT",199.62,10.36032085,0.8470173396,4.561221293,5.011617162,-0.03287946911,4.57377324,0,0,0,0,0,0,1.0223358,-0.3767408546,0,0,26.18307563,7.491578244,-0.3020106959,26.03239274,7.891074138,2.403817818,55.46832992,-10.11133839,0,0,-0,-0,-0,-0,298.7070812,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DRIFT","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04953573008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036032085e-05,-8.470173396e-07,0,0,3.100094139e-06,0,-8.470173396e-07,1.657707708e-07,0,0,-1.398535495e-07,0,0,0,5.011617162e-06,3.287946911e-08,0,0,0,0,3.287946911e-08,1.997521014e-07,0,0,3.100094139e-06,-1.398535495e-07,0,0,1.061327269e-06,0,0,0,0,0,0,0,0
"BH","SBEND",201.82,7.236665602,0.5611289596,4.601935569,6.127364308,-0.4744916253,4.638748605,0,0,0,0,0,0,0.4038303113,-0.1843802496,0,0,25.79687599,7.572097061,0.6743830214,25.76322144,8.023301698,0.7479092298,33.32197459,-10.66603655,0,0,-0,-0,-0,-0,298.7070812,2.2,0.1570796327,0.1570796327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SBEND","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04960908605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.236665602e-06,-5.611289596e-07,0,0,1.191223039e-06,0,-5.611289596e-07,1.816949658e-07,0,0,-2.113073286e-08,0,0,0,6.127364308e-06,4.744916253e-07,0,0,0,0,4.744916253e-07,1.99946052e-07,0,0,1.191223039e-06,-2.113073286e-08,0,0,2.328098041e-07,0,0,0,0,0,0,0,0
